gene_id	Apoly_gene	gene_symbol
g39832	Apoly004323	MBD5_MOUSE
g39833	Apoly004324	STAC3_DANRE
g39836	Apoly004325	NXPH4_RAT
g39837	Apoly004326	GLYM_HUMAN
g39838	Apoly004327	NUA4L_MOUSE
g39839	Apoly004328	ARP5_CHICK
g3984	Apoly014317	DIRC2_XENLA
g39840	Apoly004329	VIAAT_XENTR
g39841	Apoly004330	BPI_HUMAN
g39842	Apoly004331	PLD3B_RAT
g39843	Apoly004332	PIEZ2_HUMAN
g39846	Apoly004333	GNAS_XENLA
g39847	Apoly004334	VAPB_BOVIN
g39848	Apoly004335	CHM4B_XENLA
g39849	Apoly004336	IF2B_RABIT
g3985	Apoly014318	HBAP1_DANRE
g39850	Apoly004337	SRSF6_HUMAN
g39851	Apoly004338	LMBL1_CHICK
g39853	Apoly004340	SGK2_HUMAN
g39854	Apoly004341	MYBB_CHICK
g39855	Apoly004342	NSUN5_HUMAN
g39856	Apoly004343	YCCK_BACSU
g39857	Apoly004344	TKT_HUMAN
g39858	Apoly004345	DCP1A_HUMAN
g39859	Apoly004346	CAC1D_CHICK
g3986	Apoly014319	S15A2_RAT
g39860	Apoly004347	CAC1D_CHICK
g39861	Apoly004348	CAC1D_CHICK
g39863	Apoly004349	CHDH_RAT
g39864	Apoly004350	I17RB_HUMAN
g39865	Apoly004351	ARP8_SALSA
g39866	Apoly004352	SELK_DANRE
g39867	Apoly004353	No_ID
g39868	Apoly004354	No_ID
g39870	Apoly004356	HRSL4_HUMAN
g39874	Apoly004357	SEM3G_HUMAN
g39875	Apoly004358	No_ID
g39878	Apoly004359	SEM3A_RAT
g39879	Apoly004360	SEM3B_HUMAN
g3988	Apoly014321	CP27A_RAT
g39887	Apoly004362	APEH_MOUSE
g39889	Apoly004363	APEH_MOUSE
g39890	Apoly004364	IFRD1_PIG
g39894	Apoly004365	GCST_BOVIN
g39896	Apoly004366	No_ID
g39897	Apoly004367	NAA80_MOUSE
g39899	Apoly004368	KAP2_BOVIN
g399	Apoly018382	FSHR_MACFA
g3990	Apoly014323	ACBP_HUMAN
g39901	Apoly004369	KAP3_HUMAN
g39903	Apoly004370	MGLL_RAT
g39905	Apoly004371	S26A6_MOUSE
g39906	Apoly004372	S26A5_MERUN
g39907	Apoly004373	No_ID
g39908	Apoly004374	TNR14_HUMAN
g39909	Apoly004375	TNR14_HUMAN
g3991	Apoly014324	MMAD_HUMAN
g39914	Apoly004376	LHPL3_HUMAN
g39915	Apoly004377	HDAC6_MOUSE
g39917	Apoly004378	CXXC1_BOVIN
g39918	Apoly004379	CXXC1_HUMAN
g39920	Apoly004380	MDFIC_MOUSE
g39921	Apoly004381	TFE3_BOVIN
g39926	Apoly004383	FGD1_MOUSE
g39929	Apoly004384	GEX1_ARATH
g39931	Apoly004385	No_ID
g39932	Apoly004386	No_ID
g39933	Apoly004387	MECP2_MACFA
g39934	Apoly004388	IRAK1_BOVIN
g39935	Apoly004389	MECP2_HUMAN
g39936	Apoly004390	No_ID
g39938	Apoly004391	GEX1_ARATH
g39939	Apoly025465	No_ID
g3994	Apoly014325	CB076_HUMAN
g39941	Apoly011811	DMRT2_MOUSE
g39942	Apoly011812	No_ID
g39943	Apoly011813	No_ID
g39944	Apoly011814	WRN_HUMAN
g39946	Apoly011815	KV401_HUMAN
g39947	Apoly011816	IGKC_MOUSE
g39948	Apoly011817	KV401_HUMAN
g39949	Apoly011818	IGKC_MOUSE
g3995	Apoly014326	HARB1_DANRE
g39950	Apoly011819	No_ID
g39951	Apoly011820	KV401_HUMAN
g3997	Apoly014327	C1QL2_HUMAN
g39972	Apoly011821	YTX2_XENLA
g39977	Apoly011822	YTX2_XENLA
g39984	Apoly011823	PIF1_HUMAN
g39987	Apoly011824	RHG39_HUMAN
g3999	Apoly014328	No_ID
g39990	Apoly011825	No_ID
g39991	Apoly011826	No_ID
g39992	Apoly011827	TUT4_MOUSE
g39995	Apoly011829	GPX7_BOVIN
g39999	Apoly011830	ZBED1_HUMAN
g400	Apoly018383	NR1AA_DANRE
g4000	Apoly014329	POGK_HUMAN
g4001	Apoly014330	No_ID
g40012	Apoly011831	No_ID
g40013	Apoly011832	No_ID
g40014	Apoly011833	HDAC6_MOUSE
g40016	Apoly011834	CXXC1_HUMAN
g40018	Apoly011835	MDFIC_MOUSE
g40019	Apoly011836	TFE3_BOVIN
g40020	Apoly011837	TFE3_BOVIN
g40024	Apoly011838	FGD1_MOUSE
g40026	Apoly011839	PD1L1_HUMAN
g40027	Apoly011840	ATPD_MOUSE
g40028	Apoly011841	PD1L1_HUMAN
g40029	Apoly011842	HHLA2_HUMAN
g4003	Apoly014331	MARCO_MESAU
g40031	Apoly011843	CACP_RAT
g40037	Apoly011844	CACP_COLLI
g40040	Apoly011845	No_ID
g40041	Apoly011846	No_ID
g40054	Apoly011847	No_ID
g40069	Apoly011849	No_ID
g40075	Apoly011850	XXLT1_HUMAN
g40078	Apoly011851	SRS11_HUMAN
g40079	Apoly011852	A13CA_XENLA
g4008	Apoly014332	HME2A_DANRE
g40081	Apoly011853	A13CB_XENLA
g40086	Apoly011854	YTX2_XENLA
g4009	Apoly014333	No_ID
g40095	Apoly011855	XXLT1_HUMAN
g40097	Apoly011856	SRS11_HUMAN
g40098	Apoly011857	SRS11_HUMAN
g40099	Apoly011858	A13CA_XENLA
g401	Apoly018384	NR1AA_DANRE
g4010	Apoly014334	YNG2_KLULA
g40102	Apoly011859	A13CA_XENLA
g40104	Apoly011860	CGL_BOVIN
g4011	Apoly014335	No_ID
g40117	Apoly011861	CGL_MACFA
g4012	Apoly014336	TRAC9_MAIZE
g40120	Apoly011862	No_ID
g40124	Apoly011864	PE2R3_BOVIN
g40125	Apoly011865	ZRAB2_CHICK
g40126	Apoly011866	GT2D2_BOVIN
g40139	Apoly011867	YTX2_XENLA
g4015	Apoly014337	CFDP2_TRAJA
g40150	Apoly011868	NEGR1_CHICK
g40166	Apoly011869	PGBD4_HUMAN
g40167	Apoly011870	VIT_ACITR
g40173	Apoly011871	No_ID
g40189	Apoly011872	CGL_RAT
g40195	Apoly011873	No_ID
g40203	Apoly011874	VIT_ACITR
g40209	Apoly011875	GIMA8_HUMAN
g40231	Apoly011876	FA43A_HUMAN
g40232	Apoly011877	LSG1_DANRE
g40233	Apoly011878	MPDZ_RAT
g40236	Apoly011879	INADL_MOUSE
g40237	Apoly011880	TM2D1_DANRE
g4024	Apoly014338	ZN862_HUMAN
g40245	Apoly011881	NFIA_HUMAN
g4025	Apoly014339	INSI2_PAPAN
g4026	Apoly014340	UT14A_BOVIN
g40260	Apoly011882	NFIA_CHICK
g40266	Apoly011883	No_ID
g4027	Apoly014341	UT14A_BOVIN
g4028	Apoly014342	CCD93_CHICK
g40284	Apoly011884	FREM1_MOUSE
g40286	Apoly011885	FREM1_HUMAN
g40288	Apoly011886	No_ID
g40290	Apoly011887	RDH2_RAT
g40291	Apoly011888	SAMD9_HUMAN
g40292	Apoly011889	LITD1_MOUSE
g40293	Apoly011890	MEFV_HUMAN
g40295	Apoly011892	NRDC_MOUSE
g40296	Apoly011893	RAB3B_MESAU
g40297	Apoly011894	ELAV1_HUMAN
g40298	Apoly011895	No_ID
g40299	Apoly011896	No_ID
g403	Apoly018385	CHAC2_DANRE
g40300	Apoly011897	MBRL_MOUSE
g40302	Apoly011898	MBRL_MOUSE
g40303	Apoly011899	PLPR3_RAT
g40306	Apoly011900	MED16_XENLA
g40308	Apoly011901	MISP_PONAB
g40309	Apoly011902	PALM_CHICK
g40310	Apoly011903	DRC11_HUMAN
g40311	Apoly011904	DRC11_HUMAN
g40312	Apoly011905	MAP1B_HUMAN
g40313	Apoly011906	TRM13_HUMAN
g40314	Apoly011907	LRC39_MOUSE
g40315	Apoly011908	ODB2_MOUSE
g40316	Apoly011909	STX6_PONAB
g40317	Apoly011910	K1614_HUMAN
g40319	Apoly011912	WDR18_DANRE
g40323	Apoly011913	NMD3A_RAT
g40328	Apoly011914	LORF1_MOUSE
g4033	Apoly014343	YTX2_XENLA
g40333	Apoly011915	LORF1_MOUSE
g40335	Apoly011916	No_ID
g40337	Apoly011917	GIMA4_HUMAN
g40339	Apoly011918	SPB1_CHICK
g40340	Apoly011919	CLCC1_RAT
g40341	Apoly011920	MCLN2_HUMAN
g40342	Apoly011921	LPAR3_MOUSE
g40343	Apoly011922	ADIP_ORYLA
g40344	Apoly011923	VIT1_FUNHE
g40347	Apoly011924	VIT2_FUNHE
g40348	Apoly011925	DIAC_HUMAN
g40349	Apoly011926	SPAT1_MOUSE
g40350	Apoly011927	GBG5_RAT
g40351	Apoly011928	RPF1_DANRE
g40352	Apoly011929	DNS2A_MOUSE
g40353	Apoly011930	No_ID
g40354	Apoly011931	No_ID
g40356	Apoly011932	DNS2A_MOUSE
g40357	Apoly011933	GT2D2_BOVIN
g40359	Apoly011934	DNS2A_HUMAN
g40361	Apoly011935	GT2D2_BOVIN
g40363	Apoly011936	DNS2A_HUMAN
g40365	Apoly011937	DNS2B_MOUSE
g40366	Apoly011938	DNS2B_HUMAN
g40367	Apoly011939	URIC_RABIT
g40368	Apoly011940	SAM13_HUMAN
g40369	Apoly011941	KAPCB_HUMAN
g40371	Apoly011942	TTLL7_XENTR
g40396	Apoly011943	AGRL2_HUMAN
g404	Apoly018386	PSM4B_DANRE
g40407	Apoly011944	AGRL4_DANRE
g40408	Apoly011945	CLCC1_RAT
g40410	Apoly011946	No_ID
g40411	Apoly011947	GIMA7_HUMAN
g40412	Apoly011948	GIMA7_HUMAN
g40414	Apoly011949	GIMA4_HUMAN
g40416	Apoly011950	GIMA7_HUMAN
g40417	Apoly011951	HRSL1_HUMAN
g40418	Apoly011952	MFN1_RAT
g40419	Apoly011953	GBB4_HUMAN
g40420	Apoly011954	AL7A1_BOVIN
g40421	Apoly011955	ACL6A_MOUSE
g40422	Apoly011956	RM47_BOVIN
g40423	Apoly011957	NDUB5_BOVIN
g40424	Apoly011958	UBP13_DANRE
g40425	Apoly011959	PEX5R_HUMAN
g40431	Apoly011960	NAL12_MOUSE
g40432	Apoly011961	No_ID
g40433	Apoly011962	LRC15_MOUSE
g40434	Apoly011963	LRC15_HUMAN
g40435	Apoly011964	GPV_MOUSE
g40436	Apoly011965	LRC15_MOUSE
g40438	Apoly011966	GPV_MOUSE
g40439	Apoly011967	UTS2B_HUMAN
g4044	Apoly014344	PKNX1_HUMAN
g40441	Apoly011969	CCD50_CHICK
g40445	Apoly011971	CLD19_MOUSE
g40446	Apoly011972	P3H2_MOUSE
g40447	Apoly011973	CC181_HUMAN
g40448	Apoly011974	HEM6_HUMAN
g40449	Apoly011975	TMG1_PONAB
g4045	Apoly014345	NDUV3_BOVIN
g40451	Apoly011977	SAS6_DANRE
g40452	Apoly011978	TRI65_MOUSE
g40454	Apoly011979	MAG_RAT
g40455	Apoly011980	SIG12_MOUSE
g40458	Apoly011981	CEL3B_MOUSE
g40459	Apoly011982	RDH2_RAT
g4046	Apoly014346	ATP5J_MOUSE
g40461	Apoly011984	PACR_HUMAN
g40462	Apoly011985	PACR_HUMAN
g40463	Apoly011986	SAMD3_MOUSE
g40464	Apoly011987	CYLD_BOVIN
g40465	Apoly011988	ZC3H3_MOUSE
g40468	Apoly011989	MAFA_DANRE
g4047	Apoly014347	WDR4_DANRE
g40478	Apoly011991	ATPF1_DANRE
g40479	Apoly011992	RHPN1_HUMAN
g4048	Apoly014348	PDE9A_RAT
g40483	Apoly011993	TUT4_HUMAN
g40485	Apoly011995	GPX7_BOVIN
g40488	Apoly011996	CALR_HUMAN
g40489	Apoly011997	RD23B_HUMAN
g4049	Apoly014349	G6PT2_MOUSE
g40490	Apoly011998	EP15R_MOUSE
g40491	Apoly011999	KLF2_RAT
g40494	Apoly012000	AP1M1_HUMAN
g40495	Apoly012001	CHERP_MOUSE
g40496	Apoly012002	DOHH_DANRE
g40497	Apoly012003	RSH4A_MOUSE
g40498	Apoly012004	LONM_MOUSE
g40499	Apoly012005	No_ID
g405	Apoly018387	TSP2_MOUSE
g4050	Apoly014350	RRP1_HUMAN
g40500	Apoly012006	No_ID
g40502	Apoly012007	PR38A_DANRE
g40503	Apoly012008	TRM1L_MACFA
g40504	Apoly012009	NIBAN_RAT
g40509	Apoly012010	NTM1B_DANRE
g40511	Apoly012011	GORAB_DANRE
g40513	Apoly012012	PRRX1_RAT
g40514	Apoly012013	ZBED1_HUMAN
g40515	Apoly012014	MYOME_HUMAN
g40516	Apoly012015	MYOME_HUMAN
g40521	Apoly012016	MAST2_HUMAN
g40522	Apoly012017	SCND3_HUMAN
g40524	Apoly012018	MAST2_HUMAN
g40525	Apoly012019	MAST2_HUMAN
g40526	Apoly012020	No_ID
g40528	Apoly012021	P55G_HUMAN
g40531	Apoly012022	No_ID
g40536	Apoly012023	TF211_SCHPO
g40538	Apoly012024	PMGT1_RAT
g40539	Apoly012025	IFIT3_MOUSE
g4054	Apoly014351	INGR2_HUMAN
g40540	Apoly012026	RTCA_BOVIN
g40541	Apoly012027	ORC1_HUMAN
g40543	Apoly012028	No_ID
g40544	Apoly012029	B4GT6_RAT
g40545	Apoly012030	DSG4_HUMAN
g40546	Apoly012031	SCND3_HUMAN
g40547	Apoly012032	DSC2_BOVIN
g40548	Apoly012033	SC5A9_DANRE
g40549	Apoly012034	NDUAB_MOUSE
g40550	Apoly012035	RM55_BOVIN
g40551	Apoly012036	CTNS_BOVIN
g40552	Apoly012037	TPPC8_HUMAN
g40553	Apoly012038	TPPC8_HUMAN
g40554	Apoly012039	COMD2_HUMAN
g40556	Apoly012041	LMNB2_CHICK
g40559	Apoly012043	PDE6D_CANLF
g4056	Apoly014352	TM50B_MOUSE
g40560	Apoly012044	PHB2_XENTR
g40561	Apoly012045	LRC40_DANRE
g40564	Apoly012046	NFIC_CHICK
g4057	Apoly014353	IRA1A_ONCMY
g40574	Apoly012047	P5CR3_DANRE
g40575	Apoly012048	BMBL_DANRE
g40576	Apoly012049	FCL_HUMAN
g40577	Apoly012050	ILEU_XENLA
g40578	Apoly012051	SPB6_PONAB
g40579	Apoly012052	ILEU_HORSE
g4058	Apoly014354	CU062_MOUSE
g40584	Apoly012053	MYLK4_HUMAN
g40585	Apoly012054	ZBED1_HUMAN
g40586	Apoly012055	ZBED1_HUMAN
g4059	Apoly014355	INRA2_ONCMY
g40590	Apoly012056	No_ID
g40593	Apoly012057	GMDS_CRIGR
g40594	Apoly012058	FXC1A_DANRE
g40597	Apoly012059	FOXF2_HUMAN
g40599	Apoly012060	FOXQ1_RAT
g406	Apoly018388	KCNK1_RABIT
g4060	Apoly014356	INRA2_ONCMY
g40603	Apoly012061	EXOC2_HUMAN
g40604	Apoly012062	IRF4_HUMAN
g40605	Apoly012063	DS22B_DANRE
g40606	Apoly012064	BPHL_MOUSE
g40607	Apoly012065	S22AN_RAT
g40609	Apoly012066	DESP_HUMAN
g4061	Apoly014357	INRA2_ONCMY
g40610	Apoly012067	DESP_HUMAN
g40612	Apoly012068	TBCD7_DANRE
g40613	Apoly012069	PHAR1_XENLA
g40614	Apoly012070	PHAR1_XENLA
g40615	Apoly012071	SIR5_CHICK
g40617	Apoly012072	IBP1_BOVIN
g40618	Apoly012073	IBP3_HUMAN
g4062	Apoly014358	I10R2_HUMAN
g40622	Apoly012074	TENS3_HUMAN
g40623	Apoly012075	TENS3_HUMAN
g40624	Apoly012076	PHLP1_MOUSE
g40625	Apoly012077	PHLP1_HUMAN
g40626	Apoly012078	PHLP1_HUMAN
g40627	Apoly012079	MALD3_MOUSE
g40628	Apoly012080	CH082_BOVIN
g40629	Apoly012081	PNCB_DANRE
g40632	Apoly012082	PLCG1_MOUSE
g40633	Apoly012083	ALAT2_XENLA
g40638	Apoly012085	FETUB_HUMAN
g40639	Apoly012086	RGS4_CHICK
g4064	Apoly014359	CLAP1_HUMAN
g40640	Apoly012087	RGS5_PIG
g40641	Apoly012088	RGS5_PIG
g40645	Apoly012089	RGS8_DANRE
g40646	Apoly012090	No_ID
g40649	Apoly012091	S19A2_HUMAN
g4065	Apoly014360	TF2L1_HUMAN
g40651	Apoly012092	BRNP3_HUMAN
g40654	Apoly012093	No_ID
g40656	Apoly012094	BRNP3_HUMAN
g40657	Apoly012095	BRNP3_RAT
g40658	Apoly012096	BRNP3_HUMAN
g4066	Apoly014361	SAMD9_HUMAN
g40662	Apoly012097	RGS21_HUMAN
g40663	Apoly012098	RGS1_XENLA
g40664	Apoly012099	RGS1_RAT
g40665	Apoly012100	RGS2_PIG
g40666	Apoly012101	UCHL5_PIG
g40667	Apoly012102	GLRX2_BOVIN
g40669	Apoly012103	B3GT2_HUMAN
g40670	Apoly012104	B3GT2_HUMAN
g4068	Apoly014362	GLI4_XENLA
g40682	Apoly012107	CFAH_MOUSE
g40683	Apoly012108	KV401_HUMAN
g40685	Apoly012109	IGKC_MOUSE
g40687	Apoly012110	KV401_HUMAN
g40688	Apoly012111	IGKC_MOUSE
g4069	Apoly014363	GLI2_MOUSE
g40690	Apoly012112	IGKC_MOUSE
g40691	Apoly012113	KV401_HUMAN
g40692	Apoly012114	KV401_HUMAN
g40693	Apoly012115	IGKC_MOUSE
g40695	Apoly012116	IGKC_MOUSE
g40696	Apoly012117	KV401_HUMAN
g40697	Apoly012118	IGKC_MOUSE
g40699	Apoly012119	KV401_HUMAN
g407	Apoly018389	ENTP1_HUMAN
g4070	Apoly014364	GLI2_MOUSE
g40700	Apoly012120	KV401_HUMAN
g40702	Apoly012121	No_ID
g40703	Apoly012122	IGKC_MOUSE
g40705	Apoly012123	KV401_HUMAN
g40706	Apoly012124	IGKC_MOUSE
g40707	Apoly012125	KV401_HUMAN
g40708	Apoly012126	IGKC_MOUSE
g40709	Apoly012127	KV401_HUMAN
g40711	Apoly012128	IGKC_MOUSE
g40712	Apoly012129	KV401_HUMAN
g40713	Apoly012130	CFAH_HUMAN
g40715	Apoly012131	No_ID
g40716	Apoly012132	No_ID
g40717	Apoly012133	ASPM_COLGU
g40718	Apoly012134	ASPM_CANLF
g40719	Apoly012135	DEP1A_DANRE
g4072	Apoly014365	INHBB_CHICK
g40720	Apoly012136	DEP1A_DANRE
g40721	Apoly012137	RP65C_DANRE
g40722	Apoly012138	LYAM3_MOUSE
g40723	Apoly012139	IGKC_MOUSE
g40724	Apoly012140	KV401_HUMAN
g40725	Apoly012141	No_ID
g40726	Apoly012142	IGKC_MOUSE
g40727	Apoly012143	KV02_RABIT
g40728	Apoly012144	KACB_RAT
g40729	Apoly012145	KV401_HUMAN
g40731	Apoly012146	KV401_HUMAN
g40732	Apoly012147	IGKC_MOUSE
g40733	Apoly012148	KV401_HUMAN
g40735	Apoly012149	MCCB_MOUSE
g40737	Apoly012150	FBP1L_XENTR
g40738	Apoly012151	BCAR3_BOVIN
g40740	Apoly012152	HPS3_HUMAN
g40743	Apoly012153	TTC14_HUMAN
g40745	Apoly012154	FXR1_MOUSE
g40746	Apoly012155	TIM14_BOVIN
g4075	Apoly014366	GEFF_DICDI
g40752	Apoly012156	SOX2_CHICK
g40755	Apoly012157	AT11B_HUMAN
g40756	Apoly012158	MCCA_RAT
g40757	Apoly012159	LAMP3_HUMAN
g40758	Apoly012160	KNG_ANAMI
g40759	Apoly012161	PK3CA_HUMAN
g4076	Apoly014367	NTCP2_MOUSE
g40760	Apoly012162	ZMAT3_HUMAN
g40761	Apoly012163	RNF14_MOUSE
g40762	Apoly012164	RNF14_MOUSE
g40763	Apoly012165	ANMY1_MOUSE
g40764	Apoly012166	STXB3_HUMAN
g40765	Apoly012167	FNDC7_HUMAN
g40766	Apoly012168	F102B_HUMAN
g40768	Apoly012169	SCMC1_DANRE
g40769	Apoly012170	TMM69_XENTR
g4077	Apoly014368	GTPB8_DANRE
g40770	Apoly012171	T4S4_RAT
g40771	Apoly012172	YWRD_BACSU
g40772	Apoly012173	T4S1_HUMAN
g40773	Apoly012174	CERU_HUMAN
g40777	Apoly012175	CNTP4_HUMAN
g40778	Apoly012176	CNTP5_CHICK
g4078	Apoly014369	No_ID
g40780	Apoly012177	NCBP2_SINCH
g40781	Apoly012178	FKBP2_MOUSE
g40782	Apoly012179	NCAS2_HUMAN
g40783	Apoly012180	TRFM_HUMAN
g40784	Apoly012181	DLG1L_DANRE
g40786	Apoly012182	DLG1_MOUSE
g40787	Apoly012183	LRRC7_BOVIN
g40789	Apoly012184	NASP_HUMAN
g40790	Apoly012185	GPC5_MOUSE
g40791	Apoly012186	GPC1_DANRE
g40792	Apoly012187	EPHB1_RAT
g40796	Apoly012188	RTN3_PONAB
g40797	Apoly012189	FETUB_HUMAN
g40798	Apoly012190	GPSM2_HUMAN
g40799	Apoly012191	MCLN3_MOUSE
g408	Apoly018390	PTPRE_HUMAN
g40800	Apoly012192	WDR63_HUMAN
g40802	Apoly012193	SYDE2_HUMAN
g40803	Apoly012194	SYDE2_HUMAN
g40805	Apoly012195	CA052_DANRE
g40807	Apoly012196	COOA1_HUMAN
g40808	Apoly012197	BCD1_MOUSE
g40809	Apoly012198	CYR61_PANTR
g40810	Apoly012199	No_ID
g40811	Apoly012200	DDAH1_HUMAN
g40812	Apoly012201	TPOR_HUMAN
g40813	Apoly012202	TIE1_MOUSE
g40814	Apoly012203	CA210_HUMAN
g40815	Apoly012204	AP1M1_HUMAN
g40816	Apoly012205	TM125_MOUSE
g40819	Apoly012206	EBP2_MOUSE
g40820	Apoly012207	F183B_HUMAN
g40821	Apoly012208	DMRT2_MOUSE
g40824	Apoly012209	LRP8_CHICK
g40825	Apoly012210	KANK4_HUMAN
g40827	Apoly012211	UBP1_BOVIN
g40828	Apoly012212	DOCK7_HUMAN
g40829	Apoly012213	ANGL3_MOUSE
g40830	Apoly012214	DOCK7_HUMAN
g40831	Apoly012215	ATG4C_HUMAN
g40837	Apoly012216	FXD3A_XENLA
g40838	Apoly012217	ALG6_HUMAN
g40839	Apoly012218	EFCB7_HUMAN
g40840	Apoly012219	PGM1_MOUSE
g40841	Apoly012220	ROR1_MOUSE
g40844	Apoly012221	CAHD1_HUMAN
g40845	Apoly012222	RAVR2_HUMAN
g40846	Apoly012223	JAK1_DANRE
g40848	Apoly012225	KAD4_PONAB
g40851	Apoly012227	LEPR_RAT
g40852	Apoly012228	LURA1_HUMAN
g40853	Apoly012229	TTC22_HUMAN
g40854	Apoly012230	HIPK4_RAT
g40855	Apoly012231	CNFN_BOVIN
g40856	Apoly012232	TTC4_MOUSE
g40857	Apoly012233	CNFN_BOVIN
g40858	Apoly012234	SYPM_RAT
g40859	Apoly012235	REL3_RAT
g40862	Apoly012237	SGIP1_RAT
g40864	Apoly012238	PDE4B_RAT
g40869	Apoly012239	SENP5_MOUSE
g40870	Apoly012240	KALM_HUMAN
g40871	Apoly012241	SWT1_MOUSE
g40872	Apoly012242	SWT1_MOUSE
g40873	Apoly012243	NS1BA_DANRE
g40875	Apoly012244	HMCN1_HUMAN
g40876	Apoly012245	ARPC5_MOUSE
g40877	Apoly012246	PA24A_DANRE
g40878	Apoly012247	PGH2_CHICK
g40880	Apoly012248	PHOS_FELCA
g40881	Apoly012249	TPR_XENLA
g40882	Apoly012250	PRG4_MOUSE
g40884	Apoly012251	FCHO1_DANRE
g40885	Apoly012252	RFX2_DANRE
g40887	Apoly012253	ACBG2_XENLA
g40888	Apoly012254	ENL_HUMAN
g40889	Apoly012255	ACER1_DANRE
g40890	Apoly012256	MYO1F_MOUSE
g40891	Apoly012257	MYO1F_HUMAN
g40892	Apoly012258	MYO1F_HUMAN
g40893	Apoly012259	MYO1F_HUMAN
g40897	Apoly012262	ZAP70_HUMAN
g40899	Apoly012263	MOB3A_MOUSE
g4090	Apoly014370	K1586_HUMAN
g40900	Apoly012264	MKNK2_HUMAN
g40901	Apoly012265	GOR_HUMAN
g40902	Apoly012266	DMX1B_DANRE
g40903	Apoly012267	KC1G2_MOUSE
g40905	Apoly012268	MFS12_HUMAN
g40906	Apoly012269	OCLN_CANLF
g40907	Apoly012270	OCLN_CHICK
g40908	Apoly012271	NR2F6_MOUSE
g40909	Apoly012272	CRCM_HUMAN
g40910	Apoly012273	BABA1_DANRE
g40911	Apoly012274	PLVAP_HUMAN
g40912	Apoly012275	GTPB3_DANRE
g40913	Apoly012276	ANO8_HUMAN
g40914	Apoly012277	DDA1_DANRE
g40915	Apoly012278	ABHD8_XENLA
g40917	Apoly012279	PTPRC_CYPCA
g4092	Apoly014372	No_ID
g40922	Apoly012280	NEK7_HUMAN
g40925	Apoly012281	LHX9_DANRE
g40928	Apoly012282	CA053_HUMAN
g4093	Apoly014373	G2E3_HUMAN
g40930	Apoly012283	DEN1B_MOUSE
g40932	Apoly012284	CRUM1_HUMAN
g40933	Apoly012285	AXDN1_HUMAN
g40934	Apoly012286	PODO_RAT
g40936	Apoly012288	TDRD5_DANRE
g40938	Apoly012289	F163A_MOUSE
g40939	Apoly012290	RBG1L_MOUSE
g4094	Apoly014374	K1586_HUMAN
g40940	Apoly012291	GPR52_HUMAN
g40941	Apoly012292	RBGP1_MOUSE
g40942	Apoly012293	IF44L_HUMAN
g40945	Apoly012294	ARRD2_HUMAN
g40946	Apoly012295	No_ID
g40947	Apoly012296	RL40_SHEEP
g40948	Apoly012297	HOME3_RAT
g40950	Apoly012298	DDX49_HUMAN
g40951	Apoly012299	RENT1_HUMAN
g40953	Apoly012301	PGPI_HUMAN
g40954	Apoly012302	LSM4_MOUSE
g40958	Apoly012303	R213A_DANRE
g40959	Apoly012304	JUN_SERCA
g4096	Apoly014375	PGBD3_HUMAN
g40960	Apoly012305	RAB3A_BOVIN
g40961	Apoly012306	M17L2_DANRE
g40962	Apoly012307	No_ID
g40965	Apoly012308	PDE4C_HUMAN
g40966	Apoly012309	No_ID
g40970	Apoly012310	PDE4D_HUMAN
g40971	Apoly012311	GILT_BOVIN
g40972	Apoly012312	P85B_BOVIN
g40973	Apoly012313	P85B_RAT
g40975	Apoly012314	KANK1_HUMAN
g40977	Apoly012315	ANGL4_BOVIN
g40978	Apoly012316	DPP9_HUMAN
g40979	Apoly012317	DAZP1_HUMAN
g40980	Apoly012318	GAMT_DANRE
g40981	Apoly012319	NDUS7_BOVIN
g40982	Apoly012320	TMM79_MOUSE
g40983	Apoly012321	CTL2B_DANRE
g40984	Apoly012322	ARI3A_XENTR
g40985	Apoly012323	R3HD4_BOVIN
g40986	Apoly012324	No_ID
g40987	Apoly012325	ABCA1_HUMAN
g40988	Apoly012326	APBA1_HUMAN
g40989	Apoly012327	PX11C_HUMAN
g40990	Apoly012328	FYB1_HUMAN
g40991	Apoly012329	DAB2_HUMAN
g40992	Apoly012330	PE2R4_RABIT
g40993	Apoly012331	S35E1_HUMAN
g40994	Apoly012332	MED26_DANRE
g40995	Apoly012333	SMIM7_SINCH
g40996	Apoly012334	SMIM7_SINCH
g40997	Apoly012335	TM38A_DANRE
g40998	Apoly012336	TSP4_XENLA
g410	Apoly018391	CLRN3_MOUSE
g41000	Apoly012338	CRTC1_HUMAN
g41001	Apoly012339	KLH26_DANRE
g41002	Apoly012340	I12R1_HUMAN
g41003	Apoly012341	No_ID
g41005	Apoly012342	MAST3_XENLA
g41006	Apoly012343	NDUA7_GORGO
g41007	Apoly012344	LDLR_CRIGR
g41008	Apoly012345	KCNV2_MOUSE
g41009	Apoly012346	B3GN3_HUMAN
g41010	Apoly012347	No_ID
g41012	Apoly012348	JAK2_CHICK
g41013	Apoly012349	SC5A5_RAT
g41015	Apoly012350	CLUA1_DANRE
g41016	Apoly012351	KCNN2_MOUSE
g41017	Apoly012352	UHRF1_DANRE
g41018	Apoly012353	UHRF1_DANRE
g41019	Apoly012354	KDM4C_MOUSE
g41025	Apoly012355	GTD2A_HUMAN
g41029	Apoly012356	PTPRS_HUMAN
g41030	Apoly012357	TA2R_BOVIN
